OTU ,Taxa,Kingdom,Phylum,Class,Order,Family,Genus,Species
5320,"d:Eukaryota(0.8542),p:Dinoflagellata(0.1725),c:Dinophyceae(0.0948),o:Peridiniphycidae(0.0167),f:Gonyaulacales(0.0067),g:Pyrodinium(0.0017)",Eukaryota,Dinoflagellata,Dinophyceae,Peridiniphycidae,Gonyaulacales,Pyrodinium,
5321,"d:Eukaryota(0.7864),p:Basidiomycota(0.1592),c:Agaricomycetes(0.0870),o:Agaricales(0.0156),f:Pluteaceae(0.0061),g:Pluteus(0.0016)",Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,Pluteus,
5322,"d:Eukaryota(0.7411),p:Ochrophyta(0.1992),c:Diatomea(0.1026),o:Bacillariophytina(0.0145),f:Bacillariophyceae(0.0056),g:Nitzschia(0.0015)",Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Nitzschia,
5323,"d:Eukaryota(1.0000),p:Dinoflagellata(0.2258),c:Dinophyceae(0.1259),o:SCM15C35(0.0212),f:Unknown_Family_1003858(0.0090),g:Unknown_Genus_1001778(0.0019)",Eukaryota,Dinoflagellata,Dinophyceae,SCM15C35,Unknown_Family_1003858,Unknown_Genus_1001778,
5324,"d:Eukaryota(0.7638),p:Ochrophyta(0.1592),c:Chrysophyceae(0.0793),o:Synurales(0.0145),f:Unknown_Family_1004204(0.0056),g:Mallomonas(0.0015)",Eukaryota,Ochrophyta,Chrysophyceae,Synurales,Unknown_Family_1004204,Mallomonas,
5325,"d:Eukaryota(0.4925),p:Dinoflagellata(0.0792),c:Dinophyceae(0.0404),o:Gymnodiniphycidae(0.0078),f:Suessiaceae(0.0021),g:Symbiodinium(0.0012)",Eukaryota,Dinoflagellata,Dinophyceae,Gymnodiniphycidae,Suessiaceae,Symbiodinium,
5326,"d:Eukaryota(0.6507),p:Basidiomycota(0.1192),c:Agaricomycetes(0.0637),o:Trechisporales(0.0123),f:Hydnodontaceae(0.0044),g:uncultured_8267(0.0014)",Eukaryota,Basidiomycota,Agaricomycetes,Trechisporales,Hydnodontaceae,uncultured_8267,
5327,"d:Eukaryota(0.1760),p:Tunicata(0.0103),c:Ascidiacea(0.0045),o:Stolidobranchia(0.0018),f:Unknown_Family_1003632(0.0002),g:Unknown_Genus_1001333(0.0004)",Eukaryota,Tunicata,Ascidiacea,Stolidobranchia,Unknown_Family_1003632,Unknown_Genus_1001333,
5328,"d:Eukaryota(0.3568),p:Priapulida(0.0265),c:Unknown_Class_1003676(0.0115),o:Unknown_Order_1003677(0.0046),f:Tubiluchidae(0.0006),g:Unknown_Genus_1001545(0.0009)",Eukaryota,Priapulida,Unknown_Class_1003676,Unknown_Order_1003677,Tubiluchidae,Unknown_Genus_1001545,
5329,"d:Eukaryota(0.6507),p:Basidiomycota(0.1325),c:Agaricomycetes(0.0715),o:Cantharellales(0.0134),f:Hydnaceae(0.0050),g:Hydnum(0.0015)",Eukaryota,Basidiomycota,Agaricomycetes,Cantharellales,Hydnaceae,Hydnum,
5330,"d:Eukaryota(1.0000),p:Dinoflagellata(0.3744),c:Dinophyceae(0.2614),o:Gymnodiniphycidae(0.1632),f:Gymnodinium_clade(0.0854),g:Spiniferodinium(0.0269)",Eukaryota,Dinoflagellata,Dinophyceae,Gymnodiniphycidae,Gymnodinium_clade,Spiniferodinium,
5331,"d:Eukaryota(1.0000),p:SGUH942(0.3231),c:Unknown_Class_1003913(0.2125),o:Unknown_Order_1003914(0.1115),f:Unknown_Family_1003915(0.0578),g:Unknown_Genus_1001807(0.0180)",Eukaryota,SGUH942,Unknown_Class_1003913,Unknown_Order_1003914,Unknown_Family_1003915,Unknown_Genus_1001807,
5332,"d:Eukaryota(1.0000),p:Dinoflagellata(0.4428),c:Dinophyceae(0.3267),o:Gymnodiniphycidae(0.2323),f:Gymnodinium_clade(0.1223),g:Spiniferodinium(0.0387)",Eukaryota,Dinoflagellata,Dinophyceae,Gymnodiniphycidae,Gymnodinium_clade,Spiniferodinium,
5333,"d:Eukaryota(0.7864),p:Ochrophyta(0.1725),c:Diatomea(0.0948),o:Bacillariophytina(0.0167),f:Bacillariophyceae(0.0067),g:Psammodictyon(0.0016)",Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Psammodictyon,
5334,"d:Eukaryota(0.0191),p:Ascomycota(0.0021),c:Sordariomycetes(0.0009),o:Hypocreales(0.0004),f:Ophiocordycipitaceae(0.0001),g:Ophiocordyceps(0.0001)",Eukaryota,Ascomycota,Sordariomycetes,Hypocreales,Ophiocordycipitaceae,Ophiocordyceps,
5335,"d:Eukaryota(0.7411),p:Basidiomycota(0.1725),c:Agaricomycetes(0.0948),o:Boletales(0.0145),f:Boletinellaceae(0.0056),g:Phlebopus(0.0015)",Eukaryota,Basidiomycota,Agaricomycetes,Boletales,Boletinellaceae,Phlebopus,
5336,"d:Eukaryota(1.0000),p:Basidiomycota(0.2392),c:Agaricomycetes(0.1337),o:Cantharellales(0.0252),f:Hydnaceae(0.0117),g:Hydnum(0.0032)",Eukaryota,Basidiomycota,Agaricomycetes,Cantharellales,Hydnaceae,Hydnum,
5337,"d:Eukaryota(0.6055),p:Discosea(0.1192),c:Longamoebia(0.0637),o:Centramoebida(0.0123),f:Unknown_Family_1002759(0.0044),g:Acanthamoeba(0.0014)",Eukaryota,Discosea,Longamoebia,Centramoebida,Unknown_Family_1002759,Acanthamoeba,
5338,"d:Eukaryota(1.0000),p:Dinoflagellata(0.4600),c:Dinophyceae(0.3431),o:Gymnodiniphycidae(0.2495),f:Gymnodinium_clade(0.1315),g:Spiniferodinium(0.0426)",Eukaryota,Dinoflagellata,Dinophyceae,Gymnodiniphycidae,Gymnodinium_clade,Spiniferodinium,
5339,"d:Eukaryota(0.6281),p:Apicomplexa(0.1192),c:Aconoidasida(0.0637),o:Piroplasmorida(0.0123),f:Unknown_Family_1003818(0.0044),g:Theileria(0.0014)",Eukaryota,Apicomplexa,Aconoidasida,Piroplasmorida,Unknown_Family_1003818,Theileria,
5340,"d:Eukaryota(0.4925),p:Dinoflagellata(0.0792),c:Dinophyceae(0.0404),o:Peridiniphycidae(0.0078),f:Thoracosphaeraceae(0.0021),g:SSMS0806(0.0012)",Eukaryota,Dinoflagellata,Dinophyceae,Peridiniphycidae,Thoracosphaeraceae,SSMS0806,
5341,"d:Eukaryota(0.7638),p:Dinoflagellata(0.1592),c:Incertae_Sedis_9341(0.0793),o:Unknown_Order_1003865(0.0145),f:Unknown_Family_1003866(0.0056),g:Blastodinium(0.0015)",Eukaryota,Dinoflagellata,Incertae_Sedis_9341,Unknown_Order_1003865,Unknown_Family_1003866,Blastodinium,
5342,"d:Eukaryota(0.1986),p:Florideophycidae(0.0143),c:Corallinophycidae(0.0062),o:Unknown_Order_1003045(0.0025),f:Unknown_Family_1003046(0.0003),g:Hydrolithon(0.0005)",Eukaryota,Florideophycidae,Corallinophycidae,Unknown_Order_1003045,Unknown_Family_1003046,Hydrolithon,
5343,"d:Eukaryota(0.7638),p:Basidiomycota(0.1858),c:Agaricomycetes(0.1026),o:Cantharellales(0.0167),f:Hydnaceae(0.0067),g:Hydnum(0.0017)",Eukaryota,Basidiomycota,Agaricomycetes,Cantharellales,Hydnaceae,Hydnum,
5344,"d:Eukaryota(1.0000),p:SGUH942(0.3231),c:Unknown_Class_1003913(0.2125),o:Unknown_Order_1003914(0.1115),f:Unknown_Family_1003915(0.0578),g:Unknown_Genus_1001807(0.0180)",Eukaryota,SGUH942,Unknown_Class_1003913,Unknown_Order_1003914,Unknown_Family_1003915,Unknown_Genus_1001807,
5345,"d:Eukaryota(1.0000),p:Dinoflagellata(0.3744),c:Dinophyceae(0.2614),o:Gymnodiniphycidae(0.1632),f:Gymnodinium_clade(0.0854),g:Spiniferodinium(0.0269)",Eukaryota,Dinoflagellata,Dinophyceae,Gymnodiniphycidae,Gymnodinium_clade,Spiniferodinium,
5346,"d:Eukaryota(0.3342),p:Basidiomycota(0.0265),c:Agaricomycetes(0.0115),o:Hymenochaetales(0.0046),f:Rickenellaceae(0.0006),g:Skvortzovia(0.0009)",Eukaryota,Basidiomycota,Agaricomycetes,Hymenochaetales,Rickenellaceae,Skvortzovia,
5347,"d:Eukaryota(0.4020),p:Ochrophyta(0.0525),c:Diatomea(0.0248),o:Coscinodiscophytina(0.0067),f:Fragilariales(0.0016),g:Thalassionema(0.0011)",Eukaryota,Ochrophyta,Diatomea,Coscinodiscophytina,Fragilariales,Thalassionema,
5348,"d:Eukaryota(1.0000),p:Dinoflagellata(0.2717),c:Dinophyceae(0.1635),o:Peridiniphycidae(0.0597),f:Thoracosphaeraceae(0.0302),g:uncultured_9329(0.0062)",Eukaryota,Dinoflagellata,Dinophyceae,Peridiniphycidae,Thoracosphaeraceae,uncultured_9329,
5349,"d:Eukaryota(0.2890),p:Florideophycidae(0.0225),c:Rhodymeniophycidae(0.0097),o:Unknown_Order_1003051(0.0039),f:Unknown_Family_1003052(0.0005),g:Betaphycus(0.0008)",Eukaryota,Florideophycidae,Rhodymeniophycidae,Unknown_Order_1003051,Unknown_Family_1003052,Betaphycus,
5350,"d:Eukaryota(0.7411),p:Ciliophora(0.1592),c:Intramacronucleata(0.0870),o:Spirotrichea(0.0156),f:Unknown_Family_1003834(0.0056),g:Unknown_Genus_1001751(0.0015)",Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Unknown_Family_1003834,Unknown_Genus_1001751,
5351,"d:Eukaryota(1.0000),p:Ciliophora(0.3573),c:Intramacronucleata(0.2451),o:Spirotrichea(0.0769),f:Hypotrichia(0.0394),g:Monocoronella(0.0091)",Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Monocoronella,
5352,"d:Eukaryota(1.0000),p:Ochrophyta(0.5648),c:Diatomea(0.4059),o:Coscinodiscophytina(0.1805),f:Fragilariales(0.0946),g:Licmophora(0.0298)",Eukaryota,Ochrophyta,Diatomea,Coscinodiscophytina,Fragilariales,Licmophora,
5353,"d:Eukaryota(0.7411),p:Annelida(0.1458),c:Polychaeta(0.0793),o:Phyllodocida(0.0145),f:Unknown_Family_1003320(0.0056),g:Unknown_Genus_1001197(0.0015)",Eukaryota,Annelida,Polychaeta,Phyllodocida,Unknown_Family_1003320,Unknown_Genus_1001197,
5354,"d:Eukaryota(0.4246),p:Ciliophora(0.0525),c:Intramacronucleata(0.0248),o:Spirotrichea(0.0067),f:Hypotrichia(0.0016),g:Urospinula(0.0011)",Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Urospinula,
5355,"d:Eukaryota(0.6055),p:OLI11255(0.1058),c:Unknown_Class_1003890(0.0559),o:Unknown_Order_1003891(0.0112),f:Unknown_Family_1003892(0.0039),g:Unknown_Genus_1001794(0.0013)",Eukaryota,OLI11255,Unknown_Class_1003890,Unknown_Order_1003891,Unknown_Family_1003892,Unknown_Genus_1001794,
5356,"d:Eukaryota(0.7185),p:Ochrophyta(0.1725),c:Diatomea(0.0948),o:Bacillariophytina(0.0134),f:Bacillariophyceae(0.0050),g:Nitzschia(0.0015)",Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Nitzschia,
5357,"d:Eukaryota(0.6281),p:Dinoflagellata(0.1058),c:Dinophyceae(0.0559),o:Peridiniphycidae(0.0112),f:Thoracosphaeraceae(0.0039),g:Scrippsiella(0.0013)",Eukaryota,Dinoflagellata,Dinophyceae,Peridiniphycidae,Thoracosphaeraceae,Scrippsiella,
5358,"d:Eukaryota(1.0000),p:Dinoflagellata(0.2888),c:Dinophyceae(0.1798),o:Gymnodiniphycidae(0.0769),f:Gymnodinium_clade(0.0394),g:Unknown_Genus_1001771(0.0091)",Eukaryota,Dinoflagellata,Dinophyceae,Gymnodiniphycidae,Gymnodinium_clade,Unknown_Genus_1001771,
5359,"d:Eukaryota(1.0000),p:Dinoflagellata(0.2888),c:Dinophyceae(0.1798),o:Gymnodiniphycidae(0.0769),f:Unknown_Family_1003853(0.0394),g:Gyrodinium(0.0121)",Eukaryota,Dinoflagellata,Dinophyceae,Gymnodiniphycidae,Unknown_Family_1003853,Gyrodinium,
5360,"d:Eukaryota(0.6281),p:Annelida(0.1192),c:Polychaeta(0.0637),o:Phyllodocida(0.0123),f:Unknown_Family_1003320(0.0044),g:Unknown_Genus_1001197(0.0014)",Eukaryota,Annelida,Polychaeta,Phyllodocida,Unknown_Family_1003320,Unknown_Genus_1001197,
5361,"d:Eukaryota(0.9446),p:Basidiomycota(0.2392),c:Agaricomycetes(0.1337),o:Cantharellales(0.0189),f:Botryobasidiaceae(0.0078),g:Botryobasidium(0.0018)",Eukaryota,Basidiomycota,Agaricomycetes,Cantharellales,Botryobasidiaceae,Botryobasidium,
5362,"d:Eukaryota(0.7411),p:Dinoflagellata(0.1592),c:Dinophyceae(0.0870),o:Gymnodiniphycidae(0.0145),f:Suessiaceae(0.0056),g:Unknown_Genus_1001773(0.0015)",Eukaryota,Dinoflagellata,Dinophyceae,Gymnodiniphycidae,Suessiaceae,Unknown_Genus_1001773,
5363,"d:Eukaryota(1.0000),p:Dinoflagellata(0.2392),c:Dinophyceae(0.1337),o:Gymnodiniphycidae(0.0212),f:Gymnodinium_clade(0.0090),g:Woloszynskia(0.0019)",Eukaryota,Dinoflagellata,Dinophyceae,Gymnodiniphycidae,Gymnodinium_clade,Woloszynskia,
5364,"d:Eukaryota(0.4246),p:Basidiomycota(0.0525),c:Agaricomycetes(0.0248),o:Boletales(0.0067),f:Boletinellaceae(0.0016),g:Phlebopus(0.0011)",Eukaryota,Basidiomycota,Agaricomycetes,Boletales,Boletinellaceae,Phlebopus,
5365,"d:Eukaryota(0.4020),p:Arthropoda(0.0392),c:Insecta(0.0171),o:Coleoptera(0.0056),f:Unknown_Family_1003406(0.0010),g:Unknown_Genus_1001278(0.0010)",Eukaryota,Arthropoda,Insecta,Coleoptera,Unknown_Family_1003406,Unknown_Genus_1001278,
5366,"d:Eukaryota(0.7638),p:Ochrophyta(0.1725),c:Diatomea(0.0948),o:Bacillariophytina(0.0156),f:Bacillariophyceae(0.0061),g:Nitzschia(0.0015)",Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Nitzschia,
5367,"d:Eukaryota(1.0000),p:Protalveolata(0.2258),c:Syndiniales(0.1259),o:Unknown_Order_1003905(0.0212),f:Unknown_Family_1003906(0.0090),g:Amoebophrya(0.0019)",Eukaryota,Protalveolata,Syndiniales,Unknown_Order_1003905,Unknown_Family_1003906,Amoebophrya,
5368,"d:Eukaryota(0.3794),p:Phragmoplastophyta(0.0392),c:Embryophyta(0.0171),o:Liliopsida(0.0056),f:Unknown_Family_1002929(0.0010),g:Spirodela(0.0010)",Eukaryota,Phragmoplastophyta,Embryophyta,Liliopsida,Unknown_Family_1002929,Spirodela,
5369,"d:Eukaryota(0.9672),p:Dinoflagellata(0.3060),c:Dinophyceae(0.1961),o:Peridiniphycidae(0.0769),f:Peridiniales(0.0394),g:Amphidiniopsis(0.0019)",Eukaryota,Dinoflagellata,Dinophyceae,Peridiniphycidae,Peridiniales,Amphidiniopsis,
5370,"d:Eukaryota(0.9672),p:Dinoflagellata(0.2392),c:Dinophyceae(0.1337),o:Gymnodiniphycidae(0.0252),f:Unknown_Family_1003853(0.0090),g:Gyrodinium(0.0019)",Eukaryota,Dinoflagellata,Dinophyceae,Gymnodiniphycidae,Unknown_Family_1003853,Gyrodinium,
5371,"d:Eukaryota(0.9446),p:Ochrophyta(0.2258),c:Diatomea(0.1259),o:Coscinodiscophytina(0.0212),f:Fragilariales(0.0090),g:Licmophora(0.0019)",Eukaryota,Ochrophyta,Diatomea,Coscinodiscophytina,Fragilariales,Licmophora,
5372,"d:Eukaryota(0.4925),p:Annelida(0.0792),c:Polychaeta(0.0404),o:Palpata_Incertae_Sedis_12924(0.0089),f:Unknown_Family_1003319(0.0027),g:Unknown_Genus_1001196(0.0012)",Eukaryota,Annelida,Polychaeta,Palpata_Incertae_Sedis_12924,Unknown_Family_1003319,Unknown_Genus_1001196,
5373,"d:Eukaryota(0.6507),p:Dinoflagellata(0.1192),c:Dinophyceae(0.0637),o:Peridiniphycidae(0.0123),f:Gonyaulacales(0.0044),g:Pyrodinium(0.0014)",Eukaryota,Dinoflagellata,Dinophyceae,Peridiniphycidae,Gonyaulacales,Pyrodinium,
5374,"d:Eukaryota(0.3568),p:Basidiomycota(0.0392),c:Agaricomycetes(0.0171),o:Auriculariales(0.0056),f:Incertae_Sedis_13680(0.0010),g:Guepinia(0.0010)",Eukaryota,Basidiomycota,Agaricomycetes,Auriculariales,Incertae_Sedis_13680,Guepinia,
5375,"d:Eukaryota(0.4699),p:SGUH942(0.0658),c:Unknown_Class_1003913(0.0326),o:Unknown_Order_1003914(0.0078),f:Unknown_Family_1003915(0.0021),g:Unknown_Genus_1001807(0.0012)",Eukaryota,SGUH942,Unknown_Class_1003913,Unknown_Order_1003914,Unknown_Family_1003915,Unknown_Genus_1001807,
5376,"d:Eukaryota(0.8316),p:Dinoflagellata(0.1725),c:Dinophyceae(0.0948),o:Peridiniphycidae(0.0167),f:Gonyaulacales(0.0067),g:Pyrodinium(0.0017)",Eukaryota,Dinoflagellata,Dinophyceae,Peridiniphycidae,Gonyaulacales,Pyrodinium,
5377,"d:Eukaryota(1.0000),p:Dinoflagellata(0.3744),c:Dinophyceae(0.2614),o:Gymnodiniphycidae(0.1632),f:Gymnodinium_clade(0.0854),g:Spiniferodinium(0.0269)",Eukaryota,Dinoflagellata,Dinophyceae,Gymnodiniphycidae,Gymnodinium_clade,Spiniferodinium,
5378,"d:Eukaryota(1.0000),p:Dinoflagellata(0.4257),c:Dinophyceae(0.3104),o:Gymnodiniphycidae(0.2150),f:Gymnodinium_clade(0.1131),g:Spiniferodinium(0.0357)",Eukaryota,Dinoflagellata,Dinophyceae,Gymnodiniphycidae,Gymnodinium_clade,Spiniferodinium,
5379,"d:Eukaryota(0.3568),p:Apicomplexa(0.0265),c:Aconoidasida(0.0115),o:Piroplasmorida(0.0046),f:Unknown_Family_1003818(0.0006),g:Theileria(0.0009)",Eukaryota,Apicomplexa,Aconoidasida,Piroplasmorida,Unknown_Family_1003818,Theileria,
5380,"d:Eukaryota(0.4925),p:Ciliophora(0.0792),c:Intramacronucleata(0.0404),o:Spirotrichea(0.0089),f:Hypotrichia(0.0027),g:Oxytricha(0.0012)",Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Oxytricha,
5381,"d:Eukaryota(0.4473),p:Ochrophyta(0.0658),c:Diatomea(0.0326),o:Bacillariophytina(0.0078),f:Bacillariophyceae(0.0021),g:Nitzschia(0.0011)",Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Nitzschia,
5382,"d:Eukaryota(0.5151),p:Dinoflagellata(0.0792),c:Dinophyceae(0.0404),o:Prorocentrales(0.0089),f:Unknown_Family_1003856(0.0027),g:Prorocentrum(0.0012)",Eukaryota,Dinoflagellata,Dinophyceae,Prorocentrales,Unknown_Family_1003856,Prorocentrum,
5383,"d:Eukaryota(0.3568),p:Platyhelminthes(0.0265),c:Rhabditophora(0.0115),o:Rhabdocoela(0.0046),f:Unknown_Family_1003592(0.0006),g:Unknown_Genus_1001513(0.0009)",Eukaryota,Platyhelminthes,Rhabditophora,Rhabdocoela,Unknown_Family_1003592,Unknown_Genus_1001513,
5384,"d:Eukaryota(0.4699),p:Dinoflagellata(0.0658),c:Dinophyceae(0.0326),o:Gymnodiniphycidae(0.0078),f:Gymnodinium_clade(0.0021),g:Erythropsidinium(0.0012)",Eukaryota,Dinoflagellata,Dinophyceae,Gymnodiniphycidae,Gymnodinium_clade,Erythropsidinium,
5385,"d:Eukaryota(0.6507),p:Ciliophora(0.1325),c:Intramacronucleata(0.0715),o:Spirotrichea(0.0134),f:Euplotia(0.0044),g:Diophrys(0.0014)",Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Euplotia,Diophrys,
5386,"d:Eukaryota(1.0000),p:Dinoflagellata(0.3231),c:Dinophyceae(0.2125),o:Gymnodiniphycidae(0.1115),f:Gymnodinium_clade(0.0578),g:Spiniferodinium(0.0180)",Eukaryota,Dinoflagellata,Dinophyceae,Gymnodiniphycidae,Gymnodinium_clade,Spiniferodinium,
5387,"d:Eukaryota(0.4699),p:Annelida(0.0658),c:Polychaeta(0.0326),o:Unknown_Order_1003322(0.0078),f:Orbiniidae(0.0021),g:Unknown_Genus_1001203(0.0012)",Eukaryota,Annelida,Polychaeta,Unknown_Order_1003322,Orbiniidae,Unknown_Genus_1001203,
5388,"d:Eukaryota(1.0000),p:Unknown_Phylum_1002968(0.2392),c:Chlorophyceae(0.1259),o:Unknown_Order_1002976(0.0212),f:Unknown_Family_1002977(0.0090),g:Unknown_Genus_1001093(0.0019)",Eukaryota,Unknown_Phylum_1002968,Chlorophyceae,Unknown_Order_1002976,Unknown_Family_1002977,Unknown_Genus_1001093,
5389,"d:Eukaryota(0.7185),p:Cnidaria(0.1458),c:Anthozoa(0.0793),o:Alcyonacea(0.0145),f:Unknown_Family_1003263(0.0056),g:Unknown_Genus_1001562(0.0015)",Eukaryota,Cnidaria,Anthozoa,Alcyonacea,Unknown_Family_1003263,Unknown_Genus_1001562,
5390,"d:Eukaryota(0.8542),p:Discosea(0.1858),c:Longamoebia(0.1026),o:Centramoebida(0.0178),f:Unknown_Family_1002759(0.0073),g:Acanthamoeba(0.0017)",Eukaryota,Discosea,Longamoebia,Centramoebida,Unknown_Family_1002759,Acanthamoeba,
5391,"d:Eukaryota(0.7411),p:Ciliophora(0.1725),c:Intramacronucleata(0.0948),o:Spirotrichea(0.0156),f:Hypotrichia(0.0056),g:Anteholosticha(0.0015)",Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Anteholosticha,
5392,"d:Eukaryota(0.1986),p:Florideophycidae(0.0143),c:Corallinophycidae(0.0062),o:Unknown_Order_1003045(0.0025),f:Unknown_Family_1003046(0.0003),g:Unknown_Genus_1001110(0.0005)",Eukaryota,Florideophycidae,Corallinophycidae,Unknown_Order_1003045,Unknown_Family_1003046,Unknown_Genus_1001110,
5393,"d:Eukaryota(0.5151),p:Dinoflagellata(0.0925),c:Dinophyceae(0.0482),o:Gymnodiniphycidae(0.0089),f:Suessiaceae(0.0027),g:Pelagodinium(0.0012)",Eukaryota,Dinoflagellata,Dinophyceae,Gymnodiniphycidae,Suessiaceae,Pelagodinium,
5394,"d:Eukaryota(1.0000),p:Annelida(0.2546),c:Polychaeta(0.1472),o:Terebellida(0.0424),f:Unknown_Family_1003328(0.0209),g:Unknown_Genus_1001209(0.0062)",Eukaryota,Annelida,Polychaeta,Terebellida,Unknown_Family_1003328,Unknown_Genus_1001209,
5395,"d:Eukaryota(0.1033),p:Mollusca(0.0062),c:Bivalvia(0.0027),o:Veneroida(0.0011),f:Unknown_Family_1003496(0.0001),g:Unknown_Genus_1001391(0.0002)",Eukaryota,Mollusca,Bivalvia,Veneroida,Unknown_Family_1003496,Unknown_Genus_1001391,
5396,"d:Eukaryota(1.0000),p:Dinoflagellata(0.2717),c:Dinophyceae(0.1635),o:Gymnodiniphycidae(0.0597),f:Unknown_Family_1003853(0.0302),g:Gyrodinium(0.0091)",Eukaryota,Dinoflagellata,Dinophyceae,Gymnodiniphycidae,Unknown_Family_1003853,Gyrodinium,
5397,"d:Eukaryota(0.7411),p:Cnidaria(0.1458),c:Scyphozoa(0.0793),o:Rhizostomeae(0.0145),f:Unknown_Family_1003283(0.0056),g:Unknown_Genus_1001580(0.0015)",Eukaryota,Cnidaria,Scyphozoa,Rhizostomeae,Unknown_Family_1003283,Unknown_Genus_1001580,
5398,"d:Eukaryota(0.6507),p:Ciliophora(0.1192),c:Intramacronucleata(0.0637),o:Spirotrichea(0.0123),f:Oligotrichia(0.0044),g:Pseudotontonia(0.0014)",Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Oligotrichia,Pseudotontonia,
5399,"d:Eukaryota(1.0000),p:Dinoflagellata(0.4428),c:Dinophyceae(0.3267),o:Gymnodiniphycidae(0.2323),f:Gymnodinium_clade(0.1223),g:Spiniferodinium(0.0387)",Eukaryota,Dinoflagellata,Dinophyceae,Gymnodiniphycidae,Gymnodinium_clade,Spiniferodinium,
5400,"d:Eukaryota(1.0000),p:Dinoflagellata(0.2546),c:Dinophyceae(0.1472),o:Gymnodiniphycidae(0.0424),f:Unknown_Family_1003853(0.0209),g:Gyrodinium(0.0062)",Eukaryota,Dinoflagellata,Dinophyceae,Gymnodiniphycidae,Unknown_Family_1003853,Gyrodinium,
5401,"d:Eukaryota(0.7185),p:Discosea(0.1458),c:Longamoebia(0.0793),o:Centramoebida(0.0145),f:Unknown_Family_1002759(0.0056),g:Acanthamoeba(0.0015)",Eukaryota,Discosea,Longamoebia,Centramoebida,Unknown_Family_1002759,Acanthamoeba,
5402,"d:Eukaryota(0.6733),p:Ciliophora(0.1192),c:Intramacronucleata(0.0637),o:Spirotrichea(0.0123),f:Euplotia(0.0044),g:Discocephalus(0.0014)",Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Euplotia,Discocephalus,
5403,"d:Eukaryota(0.5829),p:Dinoflagellata(0.1058),c:Dinophyceae(0.0559),o:Peridiniphycidae(0.0100),f:Thoracosphaeraceae(0.0033),g:Tintinnophagus(0.0013)",Eukaryota,Dinoflagellata,Dinophyceae,Peridiniphycidae,Thoracosphaeraceae,Tintinnophagus,
5404,"d:Eukaryota(1.0000),p:Dinoflagellata(0.3915),c:Dinophyceae(0.2778),o:Gymnodiniphycidae(0.1805),f:Gymnodinium_clade(0.0946),g:Spiniferodinium(0.0298)",Eukaryota,Dinoflagellata,Dinophyceae,Gymnodiniphycidae,Gymnodinium_clade,Spiniferodinium,
5405,"d:Eukaryota(1.0000),p:Ciliophora(0.9912),c:Intramacronucleata(0.9972),o:Spirotrichea(0.9185),f:Hypotrichia(0.8978),g:Monocoronella(0.2265)",Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Monocoronella,
5406,"d:Eukaryota(0.7411),p:Annelida(0.1458),c:Polychaeta(0.0793),o:Phyllodocida(0.0145),f:Unknown_Family_1003320(0.0056),g:Unknown_Genus_1001197(0.0015)",Eukaryota,Annelida,Polychaeta,Phyllodocida,Unknown_Family_1003320,Unknown_Genus_1001197,
5407,"d:Eukaryota(0.8542),p:Ochrophyta(0.2125),c:Diatomea(0.1181),o:Bacillariophytina(0.0178),f:Bacillariophyceae(0.0073),g:Nitzschia(0.0017)",Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Nitzschia,
5408,"d:Eukaryota(0.6959),p:Ciliophora(0.1325),c:Intramacronucleata(0.0715),o:Spirotrichea(0.0134),f:Euplotia(0.0050),g:Diophrys(0.0015)",Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Euplotia,Diophrys,
5409,"d:Eukaryota(0.6507),p:Ciliophora(0.1325),c:Intramacronucleata(0.0715),o:Spirotrichea(0.0134),f:Hypotrichia(0.0044),g:Unknown_Genus_1001753(0.0014)",Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Unknown_Genus_1001753,
5410,"d:Eukaryota(0.6507),p:Apicomplexa(0.1325),c:Conoidasida(0.0715),o:Coccidia(0.0134),f:Eimeriorina(0.0050),g:Hyaloklossia(0.0014)",Eukaryota,Apicomplexa,Conoidasida,Coccidia,Eimeriorina,Hyaloklossia,
