"","OTU","SAMPLE_123257","SAMPLE_123258","SAMPLE_123259","SAMPLE_123260","SAMPLE_123261","SAMPLE_123262","SAMPLE_123263","SAMPLE_123264","SAMPLE_123265","SAMPLE_123266","SAMPLE_123267","SAMPLE_123268","SAMPLE_123269","SAMPLE_123270","SAMPLE_123271","SAMPLE_123272","SAMPLE_123273","SAMPLE_123274","SAMPLE_123276","SAMPLE_123277","SAMPLE_123278","SAMPLE_123279","SAMPLE_123280","Taxa","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"1803",2669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(1.0000),p:Proteobacteria(0.8699),c:TA18(0.7160),o:Unknown_Order_1002648(0.6244),f:Unknown_Family_1002649(0.4500),g:Unknown_Genus_1000997(0.2159)","Bacteria","Proteobacteria","TA18","Unknown_Order_1002648","Unknown_Family_1002649","Unknown_Genus_1000997",NA
"1804",2670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(0.6313),p:Acidobacteria(0.0651),c:Acidobacteria(0.0323),o:Subgroup_6(0.0090),f:Unknown_Family_1002141(0.0040),g:Unknown_Genus_1000164(0.0003)","Bacteria","Acidobacteria","Acidobacteria","Subgroup_6","Unknown_Family_1002141","Unknown_Genus_1000164",NA
"1805",2671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(1.0000),p:Bacteroidetes(0.8169),c:Sphingobacteriia(0.6924),o:Sphingobacteriales(0.6091),f:Saprospiraceae(0.3956),g:Lewinella(0.0176)","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Saprospiraceae","Lewinella",NA
"1806",2675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(0.9303),p:Planctomycetes(0.3446),c:Phycisphaerae(0.1546),o:Phycisphaerales(0.0980),f:Phycisphaeraceae(0.0312),g:uncultured_11424(0.0005)","Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","uncultured_11424",NA
"1807",2676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Archaea(1.0000),p:Woesearchaeota__DHVEG_6_(0.9646),c:Unknown_Class_1002110(0.9793),o:Unknown_Order_1002111(0.9809),f:Unknown_Family_1002112(0.9843),g:Unknown_Genus_1000128(0.9749)","Archaea","Woesearchaeota__DHVEG_6_","Unknown_Class_1002110","Unknown_Order_1002111","Unknown_Family_1002112","Unknown_Genus_1000128",NA
"1808",2679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(1.0000),p:Proteobacteria(1.0000),c:Alphaproteobacteria(1.0000),o:Rhizobiales(0.9821),f:Methylobacteriaceae(0.9845),g:Methylobacterium(0.9729)","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Methylobacterium",NA
"1809",2684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(1.0000),p:Bacteroidetes(0.7462),c:Bacteroidia(0.5883),o:Bacteroidales(0.3524),f:Marinilabiaceae(0.2201),g:uncultured_939(0.0212)","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Marinilabiaceae","uncultured_939",NA
"1810",2686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(1.0000),p:Bacteroidetes(0.9678),c:Bacteroidia(0.9681),o:Bacteroidales(0.9745),f:Porphyromonadaceae(0.9595),g:uncultured_959(0.9736)","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","uncultured_959",NA
"1811",2689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(1.0000),p:Bacteroidetes(0.2920),c:Flavobacteriia(0.0609),o:Flavobacteriales(0.0232),f:Flavobacteriaceae(0.0084),g:Bergeyella(0.0005)","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Bergeyella",NA
"1812",2693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(1.0000),p:Proteobacteria(0.8876),c:Alphaproteobacteria(0.9046),o:DB1_14(0.6943),f:Unknown_Family_1002533(0.6043),g:Unknown_Genus_1000663(0.5700)","Bacteria","Proteobacteria","Alphaproteobacteria","DB1_14","Unknown_Family_1002533","Unknown_Genus_1000663",NA
"1813",2698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(1.0000),p:Proteobacteria(0.9560),c:Deltaproteobacteria(0.9519),o:Bdellovibrionales(0.9462),f:Bacteriovoracaceae(0.9179),g:Halobacteriovorax(0.1118)","Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","Halobacteriovorax",NA
"1814",2699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(1.0000),p:Proteobacteria(0.7638),c:Betaproteobacteria(0.6477),o:Burkholderiales(0.2819),f:Burkholderiaceae(0.1668),g:Limnobacter(0.0140)","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Limnobacter",NA
"1815",2704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(1.0000),p:Proteobacteria(0.9230),c:Proteobacteria_Incertae_Sedis_3835(0.7631),o:Unknown_Order_3836(0.6549),f:Unknown_Family_3837(0.5123),g:Candidatus_Thiobios(0.3930)","Bacteria","Proteobacteria","Proteobacteria_Incertae_Sedis_3835","Unknown_Order_3836","Unknown_Family_3837","Candidatus_Thiobios",NA
"1816",2707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(1.0000),p:Proteobacteria(0.7288),c:Deltaproteobacteria(0.6180),o:Desulfuromonadales(0.4935),f:GR_WP33_58(0.3231),g:Unknown_Genus_1000817(0.0533)","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","GR_WP33_58","Unknown_Genus_1000817",NA
"1817",2713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(1.0000),p:Proteobacteria(0.5263),c:Alphaproteobacteria(0.3335),o:Sneathiellales(0.0980),f:Sneathiellaceae(0.0312),g:Sneathiella(0.0014)","Bacteria","Proteobacteria","Alphaproteobacteria","Sneathiellales","Sneathiellaceae","Sneathiella",NA
"1818",2715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(1.0000),p:Proteobacteria(0.4987),c:Deltaproteobacteria(0.2800),o:SAR324_clade_Marine_group_B_(0.1483),f:Unknown_Family_1002577(0.0619),g:Unknown_Genus_1000856(0.0035)","Bacteria","Proteobacteria","Deltaproteobacteria","SAR324_clade_Marine_group_B_","Unknown_Family_1002577","Unknown_Genus_1000856",NA
"1819",2724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(0.9802),p:Firmicutes(0.2920),c:Clostridia(0.1244),o:Clostridiales(0.0741),f:Ruminococcaceae(0.0103),g:Ruminococcaceae_UCG_010(0.0006)","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG_010",NA
"1820",2725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Archaea(1.0000),p:Woesearchaeota__DHVEG_6_(0.7233),c:Unknown_Class_1002110(0.6329),o:Unknown_Order_1002111(0.5481),f:Unknown_Family_1002112(0.3594),g:Unknown_Genus_1000128(0.0825)","Archaea","Woesearchaeota__DHVEG_6_","Unknown_Class_1002110","Unknown_Order_1002111","Unknown_Family_1002112","Unknown_Genus_1000128",NA
"1821",2726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(1.0000),p:Spirochaetae(0.7206),c:Spirochaetes(0.6254),o:Spirochaetales(0.5288),f:Spirochaetaceae(0.3412),g:Spirochaeta_2(0.0176)","Bacteria","Spirochaetae","Spirochaetes","Spirochaetales","Spirochaetaceae","Spirochaeta_2",NA
"1822",2728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(1.0000),p:Proteobacteria(0.9672),c:Gammaproteobacteria(0.9801),o:Thiotrichales(0.9758),f:Piscirickettsiaceae(0.9699),g:Methylophaga(0.7470)","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Piscirickettsiaceae","Methylophaga",NA
"1823",2733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(1.0000),p:Planctomycetes(0.8522),c:OM190(0.8339),o:Unknown_Order_1002492(0.7223),f:Unknown_Family_1002493(0.6504),g:Unknown_Genus_1000622(0.6585)","Bacteria","Planctomycetes","OM190","Unknown_Order_1002492","Unknown_Family_1002493","Unknown_Genus_1000622",NA
"1824",2737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(1.0000),p:Planctomycetes(0.9560),c:OM190(0.9248),o:Unknown_Order_1002492(0.8343),f:Unknown_Family_1002493(0.8344),g:Unknown_Genus_1000622(0.8663)","Bacteria","Planctomycetes","OM190","Unknown_Order_1002492","Unknown_Family_1002493","Unknown_Genus_1000622",NA
"1825",2738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(1.0000),p:Chloroflexi(0.9711),c:Anaerolineae(0.9046),o:Anaerolineales(0.8063),f:Anaerolineaceae(0.7884),g:uncultured_1395(0.0679)","Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","uncultured_1395",NA
"1826",2744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(1.0000),p:Bacteroidetes(0.7152),c:Flavobacteriia(0.3335),o:Flavobacteriales(0.2011),f:NS9_marine_group(0.1002),g:Unknown_Genus_1000316(0.0061)","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","NS9_marine_group","Unknown_Genus_1000316",NA
"1827",2745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(1.0000),p:Nitrospirae(0.9406),c:Nitrospira(0.9356),o:Nitrospirales(0.8903),f:Nitrospiraceae(0.8971),g:Thermodesulfovibrio(0.3044)","Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Thermodesulfovibrio",NA
"1828",2751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(1.0000),p:Candidate_division_OP3(0.9711),c:Unknown_Class_1002231(0.9785),o:Unknown_Order_1002232(0.9841),f:Unknown_Family_1002233(0.9822),g:Unknown_Genus_1000354(0.9805)","Bacteria","Candidate_division_OP3","Unknown_Class_1002231","Unknown_Order_1002232","Unknown_Family_1002233","Unknown_Genus_1000354",NA
"1829",2759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(1.0000),p:Planctomycetes(0.7125),c:Pla3_lineage(0.5883),o:Unknown_Order_1002514(0.3524),f:Unknown_Family_1002515(0.2201),g:Unknown_Genus_1000649(0.0212)","Bacteria","Planctomycetes","Pla3_lineage","Unknown_Order_1002514","Unknown_Family_1002515","Unknown_Genus_1000649",NA
"1830",2765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(1.0000),p:Proteobacteria(0.9571),c:Deltaproteobacteria(0.9519),o:GR_WP33_30(0.8343),f:Unknown_Family_1002573(0.8344),g:Unknown_Genus_1000828(0.8663)","Bacteria","Proteobacteria","Deltaproteobacteria","GR_WP33_30","Unknown_Family_1002573","Unknown_Genus_1000828",NA
"1831",2769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(0.5316),p:Cyanobacteria(0.0476),c:Chloroplast(0.0282),o:Unknown_Order_1002334(0.0070),f:Unknown_Family_1002335(0.0034),g:Unknown_Genus_1000441(0.0003)","Bacteria","Cyanobacteria","Chloroplast","Unknown_Order_1002334","Unknown_Family_1002335","Unknown_Genus_1000441",NA
"1832",2771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(1.0000),p:Proteobacteria(0.9603),c:Gammaproteobacteria(0.9519),o:Alteromonadales(0.8623),f:Colwelliaceae(0.8804),g:Thalassotalea(0.3044)","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Thalassotalea",NA
"1833",2773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(1.0000),p:Candidate_division_OP3(0.9757),c:Unknown_Class_1002231(0.9808),o:Unknown_Order_1002232(0.9855),f:Unknown_Family_1002233(0.9855),g:Unknown_Genus_1000354(0.9862)","Bacteria","Candidate_division_OP3","Unknown_Class_1002231","Unknown_Order_1002232","Unknown_Family_1002233","Unknown_Genus_1000354",NA
"1834",2780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(1.0000),p:Bacteroidetes(0.7179),c:Flavobacteriia(0.6180),o:Flavobacteriales(0.4935),f:Flavobacteriaceae(0.1934),g:Leptobacterium(0.0176)","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Leptobacterium",NA
"1835",2781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(1.0000),p:Planctomycetes(0.6647),c:OM190(0.3335),o:Unknown_Order_1002492(0.2011),f:Unknown_Family_1002493(0.1002),g:Unknown_Genus_1000622(0.0061)","Bacteria","Planctomycetes","OM190","Unknown_Order_1002492","Unknown_Family_1002493","Unknown_Genus_1000622",NA
"1836",2785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(1.0000),p:Proteobacteria(0.5540),c:Alphaproteobacteria(0.1849),o:Rhodospirillales(0.0741),f:Rhodospirillaceae(0.0243),g:Inquilinus(0.0011)","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Inquilinus",NA
"1837",2788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(1.0000),p:Bacteroidetes(0.7462),c:Sphingobacteriia(0.6403),o:Sphingobacteriales(0.5634),f:Saprospiraceae(0.3231),g:Unknown_Genus_1000341(0.0140)","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Saprospiraceae","Unknown_Genus_1000341",NA
"1838",2793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(1.0000),p:Planctomycetes(0.9592),c:OM190(0.9519),o:Unknown_Order_1002492(0.9707),f:Unknown_Family_1002493(0.9283),g:Unknown_Genus_1000622(0.9729)","Bacteria","Planctomycetes","OM190","Unknown_Order_1002492","Unknown_Family_1002493","Unknown_Genus_1000622",NA
"1839",2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(1.0000),p:Planctomycetes(0.6924),c:Phycisphaerae(0.5957),o:CCM11a(0.2539),f:Unknown_Family_1002500(0.1402),g:Unknown_Genus_1000628(0.0104)","Bacteria","Planctomycetes","Phycisphaerae","CCM11a","Unknown_Family_1002500","Unknown_Genus_1000628",NA
"1840",2806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(1.0000),p:Proteobacteria(0.8169),c:Gammaproteobacteria(0.6477),o:E01_9C_26_marine_group(0.5481),f:Unknown_Family_1002611(0.3594),g:Unknown_Genus_1000908(0.0825)","Bacteria","Proteobacteria","Gammaproteobacteria","E01_9C_26_marine_group","Unknown_Family_1002611","Unknown_Genus_1000908",NA
"1841",2807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(1.0000),p:Fibrobacteres(0.7179),c:Fibrobacteria(0.6180),o:Fibrobacterales(0.4935),f:SBYZ_1017(0.1002),g:Unknown_Genus_1000483(0.0061)","Bacteria","Fibrobacteres","Fibrobacteria","Fibrobacterales","SBYZ_1017","Unknown_Genus_1000483",NA
"1842",2808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(1.0000),p:Planctomycetes(0.6647),c:OM190(0.5883),o:Unknown_Order_1002492(0.3524),f:Unknown_Family_1002493(0.2201),g:Unknown_Genus_1000622(0.0212)","Bacteria","Planctomycetes","OM190","Unknown_Order_1002492","Unknown_Family_1002493","Unknown_Genus_1000622",NA
"1843",2811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(1.0000),p:Planctomycetes(0.9718),c:Planctomycetacia(0.9782),o:Planctomycetales(0.9838),f:Planctomycetaceae(0.9824),g:Blastopirellula(0.9132)","Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","Planctomycetaceae","Blastopirellula",NA
"1844",2813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(1.0000),p:Acidobacteria(0.8169),c:Holophagae(0.6924),o:Subgroup_7(0.6091),f:Unknown_Family_1002149(0.4319),g:Unknown_Genus_1000177(0.1411)","Bacteria","Acidobacteria","Holophagae","Subgroup_7","Unknown_Family_1002149","Unknown_Genus_1000177",NA
"1845",2818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(1.0000),p:Planctomycetes(0.7992),c:OM190(0.7396),o:Unknown_Order_1002492(0.6396),f:Unknown_Family_1002493(0.4681),g:Unknown_Genus_1000622(0.3044)","Bacteria","Planctomycetes","OM190","Unknown_Order_1002492","Unknown_Family_1002493","Unknown_Genus_1000622",NA
"1846",2826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(1.0000),p:Proteobacteria(0.9624),c:Alphaproteobacteria(0.9735),o:DB1_14(0.9733),f:Unknown_Family_1002533(0.9491),g:Unknown_Genus_1000663(0.9734)","Bacteria","Proteobacteria","Alphaproteobacteria","DB1_14","Unknown_Family_1002533","Unknown_Genus_1000663",NA
"1847",2839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(1.0000),p:Proteobacteria(0.7815),c:Deltaproteobacteria(0.7396),o:Oligoflexales(0.6091),f:Oligoflexaceae(0.4319),g:Unknown_Genus_1000854(0.1411)","Bacteria","Proteobacteria","Deltaproteobacteria","Oligoflexales","Oligoflexaceae","Unknown_Genus_1000854",NA
"1848",2846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(1.0000),p:Bacteroidetes(0.9731),c:Flavobacteriia(0.9792),o:Flavobacteriales(0.9845),f:Flavobacteriaceae(0.9818),g:Pseudofulvibacter(0.9746)","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Pseudofulvibacter",NA
"1849",2848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(1.0000),p:Bacteroidetes(0.7342),c:Sphingobacteriia(0.6329),o:Sphingobacteriales(0.5481),f:Saprospiraceae(0.3231),g:uncultured_1272(0.0140)","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Saprospiraceae","uncultured_1272",NA
"1850",2849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(1.0000),p:Planctomycetes(0.9230),c:OM190(0.8575),o:Unknown_Order_1002492(0.7503),f:Unknown_Family_1002493(0.6964),g:Unknown_Genus_1000622(0.7470)","Bacteria","Planctomycetes","OM190","Unknown_Order_1002492","Unknown_Family_1002493","Unknown_Genus_1000622",NA
"1851",2850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(1.0000),p:Planctomycetes(0.7152),c:Phycisphaerae(0.6106),o:Phycisphaerales(0.3877),f:Phycisphaeraceae(0.2467),g:SM1A02(0.0048)","Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02",NA
"1852",2851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(1.0000),p:Proteobacteria(0.7125),c:Alphaproteobacteria(0.5957),o:Rhodospirillales(0.2011),f:Rhodospirillaceae(0.1002),g:Dongia(0.0061)","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Dongia",NA
"1853",2860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(1.0000),p:Proteobacteria(0.8876),c:Gammaproteobacteria(0.8103),o:Arenicellales(0.5939),f:Arenicellaceae(0.4137),g:Perspicuibacter(0.1264)","Bacteria","Proteobacteria","Gammaproteobacteria","Arenicellales","Arenicellaceae","Perspicuibacter",NA
"1854",2863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(0.8805),p:Spirochaetae(0.2393),c:Spirochaetes(0.0942),o:Spirochaetales(0.0501),f:Spirochaetaceae(0.0173),g:Spirochaeta_2(0.0006)","Bacteria","Spirochaetae","Spirochaetes","Spirochaetales","Spirochaetaceae","Spirochaeta_2",NA
"1855",2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(1.0000),p:Proteobacteria(0.8169),c:TA18(0.6924),o:Unknown_Order_1002648(0.6091),f:Unknown_Family_1002649(0.4319),g:Unknown_Genus_1000997(0.1411)","Bacteria","Proteobacteria","TA18","Unknown_Order_1002648","Unknown_Family_1002649","Unknown_Genus_1000997",NA
"1856",2871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(1.0000),p:Firmicutes(0.8346),c:Clostridia(0.8103),o:Clostridiales(0.6549),f:P__palm_C_A_51(0.4319),g:Unknown_Genus_1000529(0.1411)","Bacteria","Firmicutes","Clostridia","Clostridiales","P__palm_C_A_51","Unknown_Genus_1000529",NA
"1857",2874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(1.0000),p:Planctomycetes(0.7815),c:OM190(0.7396),o:Unknown_Order_1002492(0.6396),f:Unknown_Family_1002493(0.4681),g:Unknown_Genus_1000622(0.3044)","Bacteria","Planctomycetes","OM190","Unknown_Order_1002492","Unknown_Family_1002493","Unknown_Genus_1000622",NA
"1858",2876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(1.0000),p:Firmicutes(0.8876),c:Clostridia(0.8810),o:Clostridiales(0.7783),f:Lachnospiraceae(0.4681),g:Mobilitalea(0.0386)","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Mobilitalea",NA
"1859",2877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(1.0000),p:Bacteroidetes(0.4987),c:Flavobacteriia(0.1546),o:Flavobacteriales(0.0980),f:Flavobacteriaceae(0.0312),g:Weeksella(0.0014)","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Weeksella",NA
"1860",2880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Archaea(1.0000),p:Woesearchaeota__DHVEG_6_(0.7638),c:Unknown_Class_1002110(0.7396),o:Unknown_Order_1002111(0.6396),f:Unknown_Family_1002112(0.4681),g:Unknown_Genus_1000128(0.3044)","Archaea","Woesearchaeota__DHVEG_6_","Unknown_Class_1002110","Unknown_Order_1002111","Unknown_Family_1002112","Unknown_Genus_1000128",NA
"1861",2883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(1.0000),p:Firmicutes(0.9550),c:Clostridia(0.9248),o:Clostridiales(0.8343),f:Family_XIII(0.6504),g:_Eubacterium__brachy_group(0.0972)","Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XIII","_Eubacterium__brachy_group",NA
"1862",2884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(1.0000),p:Planctomycetes(0.9603),c:Phycisphaerae(0.9735),o:Phycisphaerales(0.6396),f:Phycisphaeraceae(0.4681),g:JL_ETNP_F27(0.0212)","Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","JL_ETNP_F27",NA
"1863",2895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(0.8805),p:Proteobacteria(0.2058),c:Deltaproteobacteria(0.0527),o:Bdellovibrionales(0.0192),f:Bdellovibrionaceae(0.0072),g:OM27_clade(0.0004)","Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","OM27_clade",NA
"1864",2896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(1.0000),p:Bacteroidetes(0.9582),c:Cytophagia(0.9356),o:Cytophagales(0.8903),f:Flammeovirgaceae(0.4681),g:Flexithrix(0.1411)","Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Flammeovirgaceae","Flexithrix",NA
"1865",2902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(1.0000),p:Bacteroidetes(0.7992),c:Bacteroidetes_BD2_2(0.6032),o:Unknown_Order_1002204(0.4230),f:Unknown_Family_1002205(0.2733),g:Unknown_Genus_1000259(0.0283)","Bacteria","Bacteroidetes","Bacteroidetes_BD2_2","Unknown_Order_1002204","Unknown_Family_1002205","Unknown_Genus_1000259",NA
"1866",2905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(1.0000),p:Proteobacteria(0.9406),c:Skagenf62(0.8810),o:Unknown_Order_1002644(0.7783),f:Unknown_Family_1002645(0.7424),g:Unknown_Genus_1000995(0.8194)","Bacteria","Proteobacteria","Skagenf62","Unknown_Order_1002644","Unknown_Family_1002645","Unknown_Genus_1000995",NA
"1867",2909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d:Bacteria(1.0000),p:Bacteroidetes(0.8522),c:Sphingobacteriia(0.6924),o:Sphingobacteriales(0.6091),f:Chitinophagaceae(0.4319),g:uncultured_1252(0.1411)","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","uncultured_1252",NA
